0.7639,0.18809,1.729
0.75933,0.094629,1.6212
0.74065,0.32319,1.8179
0.74369,0.7696,2.3127
0.10592,0.23412,1.3459
0.68156,0.74037,2.2833
0.46326,0.69282,2.1873
0.21216,0.82408,2.1272
0.098519,0.82798,2.1615
0.82357,0.29337,1.862
0.17501,0.30937,1.4627
0.16357,0.52303,1.8273
0.66599,0.3253,1.8617
0.89439,0.83184,2.5193
0.51656,0.81029,2.3557
0.7027,0.557,2.0395
0.15359,0.26296,1.5063
0.95346,0.68057,2.4323
0.54088,0.23365,1.6757
0.67973,0.45643,1.9265
0.036563,0.38457,1.5117
0.8092,0.5386,2.1293
0.74862,0.9917,2.624
0.12019,0.75522,2.0382
0.52505,0.98045,2.5882
0.32583,0.23478,1.5353
0.54645,0.52856,2.0492
0.39888,0.051436,1.3347
0.41509,0.75688,2.1815
0.18074,0.60198,1.9286
0.25539,0.85717,2.2679
0.020536,0.98828,2.2626
0.92368,0.92948,2.5852
0.6537,0.40951,1.8314
0.93261,0.00034146,1.5864
0.16351,0.54088,1.8291
0.9211,0.20773,1.7147
0.79466,0.21928,1.744
0.57739,0.32581,1.7876
0.44004,0.095949,1.3517
0.25761,0.74753,2.0583
0.75195,0.74851,2.3958
0.22867,0.5433,1.7871
0.064187,0.33813,1.5701
0.76733,0.83233,2.521
0.6712,0.55257,2.0006
0.71521,0.95754,2.5632
0.64206,0.89283,2.4176
0.41905,0.3565,1.7184
0.39076,0.5464,1.8663
0.81614,0.34668,1.83
0.31743,0.6228,2.0461
0.81454,0.79662,2.509
0.78907,0.74587,2.3437
0.85226,0.12554,1.6734
0.50564,0.82239,2.2499
0.63566,0.025151,1.3792
0.95089,0.41443,1.9787
0.44396,0.73141,2.1701
0.060019,0.78137,1.9902
0.86675,0.36729,2.0228
